Band,On Air ID,Area Served,Callsign,Frequency(kHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Maximum CMF (V),Transmitter Power (W),Technical Specification Number,Licence Number,Site Id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Hours of Operation,Status
AM,2RG,Griffith,2RG,963,Commercial,V,53,DA,,840,5000,4132001,1384976,40478,Broadcast Site Widgell 10 km SE of GRIFFITH,55,420200,6200900,34 19 47S,146 07 57E,NSW,4132,GRIFFITH RA1,384,,Issued
AM,2MO,Gunnedah,2MO,1080,Commercial,V,49,OD,,435,2000,4123001,1384961,6996,2MO Broadcast Site Oxley Highway 3km West of GUNNEDAH,56,233700,6568600,30 59 09S,150 12 41E,NSW,4123,GUNNEDAH RA1,376,,Issued
AM,4GY,Gympie,4GY,558,Commercial,V,79,DA,,1045,5000,4175001,1384958,151502,Broadcast Site 16km east of GYMPIE,56,482302,7105202,26 10 21S,152 49 22E,QLD,4175,GYMPIE RA1,449,,Issued
AM,ABC Wide Bay,Gympie,4GM,1566,National,V,37,OD,,140,200,4033001,1198671,16179,Broadcast Site 3 km SE of GYMPIE,56,468800,7100800,26 12 42S,152 41 15E,QLD,,,,,Issued
AM,3HA,Hamilton,3HA,981,Commercial,V,75,OD,,440,2000,4152001,1384959,40479,Broadcast Site 6 km N of HAMILTON,54,589800,5828513,37 41 09S,142 01 06E,VIC,4152,HAMILTON RA1,434,,Issued
AM,ABC Radio National,Hobart,7RN,585,National,V,198,OD,,1075,10000,4084001,1198342,199245,Broadcast Site RALPHS BAY,55,540580,5247170,42 55 37S,147 29 50E,TAS,,,,,Issued
AM,ABC NewsRadio,Hobart,7PB,747,National,V,198,DA,,1160,6300,1133248,1198329,199245,Broadcast Site RALPHS BAY,55,540580,5247170,42 55 37S,147 29 50E,TAS,,,,,Issued
AM,RPH,Hobart,7RPH,864,Community,V,87,OD,,420,2000,5508001,1385120,150683,7RPH Broadcast Site SANDFORD,55,541185,5244555,42 57 01S,147 30 17E,TAS,5508,HOBART RA4,1176,,Issued
AM,ABC Hobart,Hobart,7ZR,936,National,V,198,DA,,1504,10000,4085001,1150207,199245,Broadcast Site RALPHS BAY,55,540580,5247170,42 55 37S,147 29 50E,TAS,,,,,Issued
AM,,Hobart,,1080,HPON,V,95,DA,,1100,5000,10008445,1154091,32967,7TAB Broadcast Site Ralphs Bay SANDFORD,55,541500,5245800,42 56 21S,147 30 31E,TAS,,,,,Issued
AM,ABC Western Victoria,Horsham,3WV,594,National,V,201,OD,,2900,50000,4029001,1198443,40474,Broadcast Site HORSHAM,54,612121,5944090,36 38 31S,142 15 15E,VIC,,,,,Issued
AM,3WM,Horsham,3WM,1089,Commercial,V,55,DA,,840,5000,4159001,1384957,40371,Broadcast Site 29 km E of Horsham LUBECK,54,635603,5932380,36 44 40S,142 31 08E,VIC,4159,HORSHAM RA1,440,,Issued
AM,4GC,Hughenden,4GC,765,Commercial,V,46,OD,,215,500,4172002,1384948,151676,Commercial MF Broadcast Site Flinders Hwy HUGHENDEN,55,206018,7691864,20 51 00S,144 10 30E,QLD,4172,CHARTERS TOWERS RA1,448,,Issued
AM,ABC North West Queensland,Hughenden,4HU,1485,National,V,45,OD,,70,50,4034001,1198669,151677,National MF Broadcast Site Flinders Hwy HUGHENDEN,55,206852,7692400,20 50 43S,144 10 59E,QLD,,,,,Issued
AM,4KZ,Innisfail,4KZ,531,Commercial,V,121,DA,,1045,5000,10007530,1154662,40473,Broadcast Site 3 km East of INNISFAIL,55,399400,8061400,17 31 53S,146 03 07E,QLD,4177,INNISFAIL RA1,451,,Issued
AM,,Innisfail,,873,HPON,V,121,OD,,460,2000,10007592,1155714,40473,Broadcast Site 3 km East of INNISFAIL,55,399400,8061400,17 31 53S,146 03 07E,QLD,,,,,Issued
AM,2NZ,Inverell,2NZ,1188,Commercial,V,103,OD,,560,2000,4127001,1384968,6833,Broadcast Site 5 INVERELL,56,328400,6704900,29 46 27S,151 13 29E,NSW,4127,INVERELL RA1,379,,Issued
AM,ABC Darwin,Jabiru,8JB,747,National,V,45,OD,,135,200,10003176,1198346,151820,MF Broadcast Site 2km NE of JABIRU,53,266299,8599795,12 39 26S,132 50 53E,NT,,,,,Issued
AM,ABC North West Queensland,Julia Creek,4JK,567,National,V,195,DA,,1605,10000,10003935,1150338,152610,AM Broadcast Site Flinders Hwy JULIA CREEK,54,585500,7716100,20 39 08S,141 49 14E,QLD,,,,,Issued
AM,ABC Goldfields,Kalgoorlie,6GF,648,National,V,123,OD,,540,2000,10001310,1198478,29513,Broadcast Site near Railway KALGOORLIE,51,347169,6593256,30 47 01S,121 24 10E,WA,,,,,Issued
AM,Radio West,Kalgoorlie,6KG,981,Commercial,V,28,OD,,440,2000,10001311,1385069,151313,Broadcast Site 3 km NE of KALGOORLIE,51,356304,6598604,30 44 12S,121 29 56E,WA,10336,KALGOORLIE RA1,479,,Issued
AM,,Kalgoorlie,,1431,HPON,V,28,OD,,445,2000,10004816,1170736,29526,RFDS Radio Base off St Albans Rd Near and Opposite Killarney Street KALGOORLIE,51,353010,6599731,30 43 34S,121 27 53E,WA,,,,,Issued
AM,ABC North West,Karratha,6KP,702,National,V,90,OD,,948,10000,10001796,1198481,151684,Broadcast Site NW Coastal Hwy 7 km SE of KARRATHA,50,482644,7707351,20 43 59S,116 49 59E,WA,,,,,Issued
AM,Spirit,Karratha,6KA,1260,Commercial,V,30,OD,,300,1000,10001792,1385032,151686,Broadcast Site 3 km WNW of KARRATHA,50,481998,7708004,20 43 38S,116 49 37E,WA,10337,KARRATHA RA1,478,,Issued
AM,Radio West,Katanning,6WB,1071,Commercial,V,70,OD,,450,2000,10002337,1385067,28287,6NA site Tuck Rd KATANNING,50,546197,6276703,33 38 54S,117 29 53E,WA,10400,KATANNING RA1,488,,Issued
AM,ABC Radio National,Katherine,8RN,639,National,V,53,OD,,450,2000,10003360,1198403,1901,MF and HF Broadcast Site 13km NE of KATHERINE,53,195700,8406400,14 23 52S,132 10 42E,NT,,,,,Issued
AM,Hot 100,Katherine,8HOT,765,Commercial,V,54,OD,,220,500,10003316,1385028,1890,Broadcast Site 3 km NE of KATHERINE,53,205965,8401195,14 26 45S,132 16 22E,NT,10167,DARWIN RA1,494,,Issued
AM,Radio 531,Kempsey,2PM,531,Commercial,V,140,DA,,1085,5000,4121001,1384977,151292,Broadcast Site 2 km S of KEMPSEY,56,483998,6558394,31 06 29S,152 49 55E,NSW,4121,KEMPSEY RA1,374,,Issued
AM,ABC Mid North Coast NSW,Kempsey,2KP,684,National,V,169,OD,,1250,10000,4012001,1198572,151297,Broadcast Site SMITHTOWN,56,494950,6569554,31 00 26S,152 56 49E,NSW,,,,,Issued
AM,1071 AM,Kingaroy,4SB,1071,Commercial,V,61,OD,,440,2000,4183001,1384979,16320,Broadcast Site 9.5km South of Wondai WOOROOLIN,56,382900,7079300,26 24 05S,151 49 33E,QLD,4183,KINGAROY RA1,457,,Issued
AM,6WR,Kununurra,6WR,693,Community,V,90,OD,,695,5000,10001824,1385122,151800,MF Broadcast Site Lot 2229 Speargrass Road KUNUNURRA,52,471196,8257001,15 45 55S,128 43 51E,WA,10355,KUNUNURRA RA1,239,,Issued
AM,ABC Kimberley,Kununurra,6KW,819,National,V,90,OD,,695,5000,10001764,1198483,151800,MF Broadcast Site Lot 2229 Speargrass Road KUNUNURRA,52,471196,8257001,15 45 55S,128 43 51E,WA,,,,,Issued
AM,,Launceston,,1008,HPON,V,91,DA,,1100,5000,1133139,1928525,150717,Broadcast Site ABELS HILL,55,517899,5410904,41 27 11S,147 12 51E,TAS,,,,,Issued
AM,ABC North and West,Leigh Creek South,5LC,1602,National,V,30,OD,,140,200,10003203,1198416,151322,Broadcasting site SSE of LEIGH CREEK,54,250996,6611752,30 36 03S,138 24 10E,SA,,,,,Issued
AM,2LM,Lismore,2LM,900,Commercial,V,86,DA,,965,5000,4119001,1385016,8523,Broadcast Site Unara Rd Site 1 Bexhill LISMORE,56,535000,6817900,28 45 56S,153 21 30E,NSW,4119,LISMORE RA1,372,,Issued
AM,2LT,Lithgow,2LT,900,Commercial,V,76,DA,,880,5000,10004230,1385037,151140,Broadcast Site 3.5 km E of WALLERAWANG,56,230305,6299897,33 24 22S,150 06 00E,NSW,10250,LITHGOW RA1,373,,Issued
AM,ABC Central West NSW,Lithgow (City),2LG,1395,National,V,37,OD,,140,200,10004206,1198581,151130,MF Broadcast Site near Bracys Lookout LITHGOW,56,236102,6290799,33 29 22S,150 09 34E,NSW,,,,,Issued
AM,ABC Western Queensland,Longreach,4QL,540,National,V,198,OD,,1247,10000,10003872,1198654,151603,MF Broadcast Tower 6 km NW of LONGREACH,55,216120,7410480,23 23 26S,144 13 21E,QLD,,,,,Issued
AM,4LG,Longreach,4LG,1098,Commercial,V,128,OD,,424,2000,10003716,1385046,151602,4LG Site 6km NW LONGREACH,55,215800,7410000,23 23 42S,144 13 09E,QLD,10221,LONGREACH RA1,452,,Issued
AM,4MK,Mackay,4AA,1026,Commercial,V,105,DA,,1220,5000,4181001,1385009,18593,4MK MF Towers Mt Bassett MACKAY,55,729400,7662700,21 07 20S,149 12 31E,QLD,4181,MACKAY RA1,528,,Issued
AM,6MM,Mandurah,6MM,1116,Commercial,V,73,OD,,450,2000,10002338,1385049,150509,Broadcast Site Lot 334 Greenlands Rd WEST PINJARRA,50,387600,6387700,32 38 33S,115 48 06E,WA,10360,MANDURAH RA1,482,,Issued
AM,,Mandurah,,1449,HPON,V,0,OD,,424,2000,10005476,1152328,150509,Broadcast Site Lot 334 Greenlands Rd WEST PINJARRA,50,387600,6387700,32 38 33S,115 48 06E,WA,,,,,Issued
AM,ABC South West,Manjimup,6MJ,738,National,V,100,DA,,900,5000,10002339,1150254,27951,Broadcast Site 8 km S of MANJIMUP,50,421202,6201795,34 19 19S,116 08 36E,WA,,,,,Issued
AM,ABC Radio National,Manjimup,6RN,1152,National,V,100,DA,,1600,10000,10005844,1153100,27951,Broadcast Site 8 km S of MANJIMUP,50,421202,6201795,34 19 19S,116 08 36E,WA,,,,,Issued
AM,Radio West,Margaret River,6TZ,756,Commercial,V,66,OD,,450,2000,10002344,1150695,150118,Broadcast Site Lot 1586 Bussell Hwy MARGARET RIVER,50,325700,6258400,33 48 00S,115 07 01E,WA,10404,BUNBURY RA1,486,,Issued
AM,Radio TAB,Maryborough (Qld),4FC,1161,Commercial,V,63,OD,,455,2000,10008044,1385023,16573,Broadcast Site 4 km NE of Drive-In Theatre MARYBOROUGH,56,472400,7183700,25 27 48S,152 43 31E,QLD,4180,MARYBOROUGH (QLD) RA1,454,,Issued
AM,Easy Mix,Maryborough (Vic),3EL,1071,Commercial,V,79,DA,,840,5000,10003810,1385056,150856,Broadcast Site CARISBROOK,54,750398,5896602,37 02 35S,143 48 55E,VIC,10368,MARYBOROUGH (VIC) RA1,432,,Issued
AM,ABC Radio National,Melbourne,3RN,621,National,V,215,OD,,2800,50000,4024001,1198444,40504,Melbourne Broadcast Site Sydenham Road DELAHEY,55,304584,5822694,37 43 19S,144 46 57E,VIC,,,,,Issued
AM,3AW,Melbourne,3AW,693,Commercial,V,90,DA,,1700,5000,4140501,1384985,41127,Broadcast Site Boundary Rd near MT COTTRELL,55,290000,5813700,37 47 59S,144 36 53E,VIC,4140,MELBOURNE RA1,531,,Issued
AM,ABC Melbourne,Melbourne,3LO,774,National,V,215,OD,,3110,50000,4025001,1198445,40504,Melbourne Broadcast Site Sydenham Road DELAHEY,55,304584,5822694,37 43 19S,144 46 57E,VIC,,,,,Issued
AM,3CR,Melbourne,3CR,855,Community,V,86,DA,,670,2000,10009986,1151101,100353,3CR East Tower Old Sneydes Road HOPPERS CROSSING,55,298020,5804110,37 53 16S,144 42 11E,VIC,4141,MELBOURNE RA1,531,,Issued
AM,Sport 927,Melbourne,3UZ,927,Commercial,V,136,OD,,825,5000,4145001,1384993,102031,Broadcast Site 28 Bonds Rd LOWER PLENTY,55,334096,5819935,37 45 09S,145 07 00E,VIC,4145,MELBOURNE RA1,531,,Issued
AM,ABC NewsRadio,Melbourne,3PB,1026,National,V,133,OD,,1390,10000,2216001,1198448,150806,Broadcast Site Bonds Rd LOWER PLENTY,55,333503,5821004,37 44 34S,145 06 37E,VIC,,,,,Issued
AM,SEN,Melbourne,3AK,1116,Commercial,V,120,DA,,1245,5000,10009987,1188158,40523,Broadcast Site LOWER PLENTY,55,333415,5820624,37 44 47S,145 06 33E,VIC,4139,MELBOURNE RA1,531,,Issued
AM,Vision Australia Radio,Melbourne,3RPH,1179,Community,V,136,OD,,920,5000,3540001,1385113,150806,Broadcast Site Bonds Rd LOWER PLENTY,55,333503,5821004,37 44 34S,145 06 37E,VIC,3540,VICTORIA COMMUNITY RA1,1212,,Issued
AM,SBS Radio,Melbourne,3EA,1224,National,V,61,DA,,1050,5000,4234001,1198833,150818,Broadcast Site CRAIGIEBURN,55,317509,5834298,37 37 12S,144 55 55E,VIC,,,,,Issued
AM,Magic 1278,Melbourne,3EE,1278,Commercial,V,99,OD,,780,5000,4146001,1384952,40523,Broadcast Site LOWER PLENTY,55,333415,5820624,37 44 47S,145 06 33E,VIC,4146,MELBOURNE RA1,531,,Issued
AM,MTR,Melbourne,3MP,1377,Commercial,V,92,DA,,1200,5000,4144001,1188157,41700,Broadcast Site Water Retarding Basin Police Rd ROWVILLE,55,343285,5799905,37 56 05S,145 13 00E,VIC,4144,MELBOURNE RA1,531,,Issued
AM,,Melbourne,,1422,HPON,V,46,OD,,700,5000,8711001,1150643,41290,Broadcast Site Dohertys Rd TRUGANINA,55,302800,5810900,37 49 40S,144 45 33E,VIC,,,,,Issued
AM,3KND,Melbourne,3KND,1503,Community,V,106,DA,,1285,5000,10009992,1170839,40523,Broadcast Site LOWER PLENTY,55,333415,5820624,37 44 47S,145 06 33E,VIC,1150722,MELBOURNE RA1,531,,Issued
AM,,Melbourne,,1593,HPON,V,46,DA,,800,5000,9273001,1150834,41342,Broadcast Site 55 Oherns Rd EPPING,55,325690,5832590,37 38 13S,145 01 27E,VIC,,,,,Issued
AM,Radio West,Merredin,6MD,1098,Commercial,V,68,OD,,450,2000,10001312,1385050,29197,6MD Transmitter site Great Eastern Highway 7.2 km South West of MERREDIN,50,614299,6513945,31 30 12S,118 12 12E,WA,10003,MERREDIN RA1,481,,Issued
AM,,Mildura/Sunraysia,,1359,HPON,V,53,OD,,140,200,10002425,1152311,502343,Byrne Court Broadcasting Site MILDURA,54,607909,6214975,34 12 01S,142 10 16E,VIC,,,,,Issued
AM,Easy Mix,Mildura/Sunraysia,3ML,1467,Commercial,V,53,OD,,440,2000,10002419,1385047,53326,3MA Transmitter Flora Avenue MILDURA,54,603300,6217400,34 10 45S,142 07 15E,VIC,10098,MILDURA RA1,436,,Issued
AM,4HI,Moranbah,4HI,1215,Commercial,V,33,OD,,160,250,4176002,1384945,18803,MF Broadcast Site MORANBAH,55,605600,7566400,22 00 13S,148 01 22E,QLD,4176,EMERALD RA1,450,,Issued
AM,SBS Radio,Moree,2VM,1530,Commercial,V,74,OD,,440,2000,4135001,1384984,7193,Broadcast Site Gwydir Hwy 5 km East of MOREE,55,780277,6734724,29 29 07S,149 53 26E,NSW,4135,MOREE RA1,532,,Issued
AM,ABC Far North Queensland,Mossman,4MS,639,National,V,61,OD,,305,1000,10007457,1198657,40505,Broadcast Site 6 km WNW of MOSSMAN,55,327800,8184300,16 24 59S,145 23 14E,QLD,,,,,Issued
AM,5SE,Mount Gambier,5SE,963,Commercial,V,61,DA,,1100,5000,4197001,1139640,23955,Broadcast Site Stonehaven 6 km Northwest of MOUNT GAMBIER,54,475400,5816600,37 47 51S,140 43 14E,SA,4197,MT GAMBIER RA1,474,,Issued
AM,ABC South East SA,Mount Gambier,5MG,1476,National,V,21,DA,,285,1000,10013769,1198414,23876,Telstra 60 Crouch Street NORTH MOUNT GAMBIER,54,481418,5813467,37 49 33S,140 47 19E,SA,,,,,Issued
AM,Zinc 666,Mount Isa,4LM,666,Commercial,V,57,OD,,430,2000,10003721,1385062,20356,4LM Transmit Site 2.5 km E of MOUNT ISA,54,344900,7708500,20 42 60S,139 30 38E,QLD,10224,MT ISA RA1,453,,Issued
AM,2MG,Mudgee,2MG,1449,Commercial,V,33,DA,,1145,5000,10004233,1154097,11322,Broadcast Site 2 km Northwest of MUDGEE,55,741211,6392007,32 34 59S,149 34 11E,NSW,10251,MUDGEE RA1,375,,Issued
AM,5MU,Murray Bridge,5MU,1125,Commercial,V,140,DA,,1200,5000,4194001,1384992,150984,5MU MF site 6 km SW of Murray Bridge GIFFORD HILL,54,337190,6108340,35 09 16S,139 12 45E,SA,4194,MURRAY BRIDGE RA1,471,,Issued
AM,ABC North Coast NSW,Murwillumbah,2ML,720,National,V,52,OD,,190,400,4014001,1198575,36257,Telstra Radio Terminal Terranora Lodge TERRANORA,56,550061,6875641,28 14 38S,153 30 37E,NSW,,,,,Issued
AM,Radio 97,Murwillumbah,2MW,972,Commercial,V,78,DA,,1100,5000,4124001,1384999,151391,2MW Site CLOTHIERS CREEK,56,549796,6866402,28 19 39S,153 30 29E,NSW,4124,MURWILLUMBAH RA1,377,,Issued
AM,,Murwillumbah,,1593,HPON,V,52,OD,,145,200,10009966,1170819,36257,Telstra Radio Terminal Terranora Lodge TERRANORA,56,550061,6875641,28 14 38S,153 30 37E,NSW,,,,,Issued
AM,2NM,Muswellbrook,2NM,981,Commercial,V,76,DA,,1010,5000,4125001,1384983,151203,Broadcast Site 6 km SW of MUSWELLBROOK,56,295800,6424798,32 17 41S,150 49 53E,NSW,4125,MUSWELLBROOK RA1,378,,Issued
AM,SBS Radio,Muswellbrook,2UH,1044,National,V,76,DA,,672,2000,4021001,1150288,6323,Broadcast Site MUSWELLBROOK,56,303835,6431479,32 14 09S,150 55 04E,NSW,,,,,Issued
AM,ABC South East SA,Naracoorte,5PA,1161,National,V,125,DA,,1835,10000,4058001,1150219,150863,Broadcast Site NARACOORTE,54,470677,5911608,36 56 27S,140 40 14E,SA,,,,,Issued
AM,2EC,Narooma,2EC,1584,Commercial,V,36,OD,,140,200,4107003,1384998,40639,Broadcast Site Narooma Beach 1 km SE of NAROOMA,56,242800,5986900,36 13 42S,150 08 18E,NSW,4107,BEGA RA1,367,,Issued
AM,Radio West,Narrogin,6NA,918,Commercial,V,82,OD,,450,2000,10002340,1385038,151163,Broadcast Site 5 km SE of NARROGIN,50,520204,6352704,32 57 49S,117 12 58E,WA,10399,NARROGIN RA1,483,,Issued
AM,2HD,Newcastle,2HD,1143,Commercial,V,134,OD,,550,2000,4115001,1384954,5981,2HD Broadcast Site SANDGATE,56,378604,6362890,32 51 54S,151 42 08E,NSW,4115,NEWCASTLE RA1,534,,Issued
AM,ABC Newcastle,Newcastle,2NC,1233,National,V,91,OD,,1300,10000,4017001,1198580,199268,Broadcast Site BERESFIELD,56,374600,6370000,32 48 02S,151 39 38E,NSW,,,,,Issued
AM,,Newcastle,,1341,HPON,V,120,DA,,1290,5000,6874001,1170113,150250,Broadcast Site Birmingham Gardens NEWCASTLE,56,376500,6360000,32 53 27S,151 40 46E,NSW,,,,,Issued
AM,SBS Radio,Newcastle,2EA,1413,National,V,30,DA,,1335,5000,10003433,1198386,151175,Broadcast Site HEXHAM,56,378415,6363816,32 51 24S,151 42 02E,NSW,,,,,Issued
AM,ABC NewsRadio,Newcastle,2PB,1458,National,V,29,OD,,445,2000,2220001,1198583,199268,Broadcast Site BERESFIELD,56,374600,6370000,32 48 02S,151 39 38E,NSW,,,,,Issued
AM,ABC Radio National,Newcastle,2RN,1512,National,V,91,OD,,1300,10000,4015001,1198585,199268,Broadcast Site BERESFIELD,56,374600,6370000,32 48 02S,151 39 38E,NSW,,,,,Issued
AM,ABC North West,Newman,6MN,567,National,V,32,OD,,100,100,10001761,1198471,151609,ABC Tower TV Hill Approx 1km NW NEWMAN,50,778477,7415042,23 21 01S,119 43 25E,WA,,,,,Issued
AM,ABC Darwin,Nhulunbuy,8GO,990,National,V,62,OD,,220,500,10003175,1198400,3100,MF Broadcast Site NHULUNBUY,53,694962,8651707,12 11 26S,136 47 31E,NT,,,,,Issued
AM,Radio West,Northam,6AM,864,Commercial,V,76,OD,,450,2000,10002341,1385065,151257,Broadcast Site 7 km SW of NORTHAM,50,463005,6495298,31 40 37S,116 36 35E,WA,10385,NORTHAM RA1,475,,Issued
AM,ABC Midwest & Wheatbelt,Northam,6NM,1215,National,V,86,OD,,235,500,10002342,1198492,29083,Broadcast Site NORTHAM,50,469702,6496872,31 39 46S,116 40 49E,WA,,,,,Issued
AM,ABC Radio National,Nowra,2RN,603,National,V,125,DA,,1505,10000,1781001,1150283,150988,Broadcast Site Tomerong 2 km NW of BASIN VIEW,56,277192,6113120,35 05 59S,150 33 20E,NSW,,,,,Issued
AM,2ST,Nowra,2ST,999,Commercial,V,62,DA,,860,5000,4133001,1385013,151007,Broadcast Site 6 km W of NOWRA,56,274603,6136299,34 53 26S,150 32 00E,NSW,4133,NOWRA RA1,536,,Issued
AM,4AK,Oakey,4AK,1242,Commercial,V,64,OD,,440,2000,4166001,1384987,14689,Broadcast Site 5km SE of OAKEY,56,377000,6962000,27 27 35S,151 45 18E,QLD,4166,TOOWOOMBA/WARWICK RA1,691,,Issued
AM,ABC Gippsland,Omeo,3MT,720,National,V,107,DA,,755,2000,10003770,1153089,40508,Broadcast Site OMEO,55,558291,5888516,37 08 52S,147 39 23E,VIC,,,,,Issued
AM,2EL,Orange,2EL,1089,Commercial,V,92,DA,,1100,5000,10004235,1385048,10643,Broadcast site 18 km S of Orange FOREST REEFS,55,697203,6295504,33 27 41S,149 07 18E,NSW,10252,ORANGE RA1,370,,Issued
AM,ABC North West,Pannawonica,6PN,567,National,V,37,OD,,100,100,10001762,1198472,40503,Broadcast Site PANNAWONICA,50,431955,7604313,21 39 47S,116 20 32E,WA,,,,,Issued
AM,ABC North West,Paraburdoo,6PU,567,National,V,37,OD,,94,100,10001797,1198473,40535,Broadcast Site PARABURDOO,50,567964,7432201,23 13 04S,117 39 51E,WA,,,,,Issued
AM,Spirit,Paraburdoo,6SAT,765,Commercial,V,35,OD,,80,100,10001793,1158382,40535,Broadcast Site PARABURDOO,50,567964,7432201,23 13 04S,117 39 51E,WA,10018,REMOTE COMMERCIAL RADIO SERVICE WESTERN ZONE RA1,477,,Issued
AM,2PK,Parkes/Forbes,2PK,1404,Commercial,V,53.3,OD,,445,2000,10004236,1385052,151153,Broadcast Site 5 km SE of PARKES,55,612496,6329494,33 10 02S,148 12 23E,NSW,10253,PARKES RA1,381,,Issued
AM,,Penrith,,1476,HPON,V,62,DA,,230,274,10013427,1170739,153499,Broadcast Site Lot 12 cnr Elizabeth Drive & Luddenham Rd LUDDENHAM,56,289125,6250153,33 52 03S,150 43 13E,NSW,,,,,Issued
AM,ABC NewsRadio,Perth,6PB,585,National,V,44,OD,,1210,10000,2219001,1153090,26229,National Broadcast Transmit Site HAMERSLEY,50,388160,6474915,31 51 21S,115 49 04E,WA,,,,,Issued
AM,,Perth,,657,HPON,V,45,OD,,450,2000,10010948,1170815,27115,Telstra Marine Gnangara Road LANDSDALE,50,394710,6481520,31 47 49S,115 53 15E,WA,,,,,Issued
AM,ABC Perth,Perth,6WF,720,National,V,180,OD,,2900,50000,4061001,1198482,26229,National Broadcast Transmit Site HAMERSLEY,50,388160,6474915,31 51 21S,115 49 04E,WA,,,,,Issued
AM,ABC Radio National,Perth,6RN,810,National,V,180,OD,,1980,20000,4062001,1198484,26229,National Broadcast Transmit Site HAMERSLEY,50,388160,6474915,31 51 21S,115 49 04E,WA,,,,,Issued
AM,6PR,Perth,6PR,882,Commercial,V,79,OD,,990,10000,10011154,1384991,26800,Broadcast Site Crake St ASCOT WATERS,50,397300,6466100,31 56 10S,115 54 48E,WA,4201,PERTH RA1,538,,Issued
AM,6RPH,Perth,6RPH,990,Community,V,79,OD,,705,5000,10013942,1385119,26800,Broadcast Site Crake St ASCOT WATERS,50,397300,6466100,31 56 10S,115 54 48E,WA,5650,PERTH RA1,538,,Issued
AM,6iX,Perth,6IX,1080,Commercial,V,79,OD,,450,2000,4198001,1384975,26800,Broadcast Site Crake St ASCOT WATERS,50,397300,6466100,31 56 10S,115 54 48E,WA,4198,PERTH RA1,538,,Renewal Pending
AM,,Perth,,1206,HPON,V,79,OD,,460,2000,7958001,1191917,151229,Broadcast Site BENTLEY,50,395125,6457532,32 00 48S,115 53 22E,WA,,,,,Issued
AM,ABC Wide Bay,Pialba,4QB,855,National,V,150,DA,,1785,10000,4039001,1150339,153631,Broadcast Site Sorrensons Road DUNDOWRAN,56,478459,7201396,25 18 13S,152 47 10E,QLD,,,,,Issued
AM,5AU,Port Augusta,5AU,1242,Commercial,V,92,DA,,800,2000,4193001,1384974,151178,Broadcast Site MAMBRAY CREEK,53,774700,6363597,32 49 52S,137 56 04E,SA,4193,SPENCER GULF NORTH RA1,1164,,Issued
AM,4AM,Port Douglas,4AM,1422,Commercial,V,57,DA,,560,1000,10007492,1385059,41107,Broadcast Site PORT DOUGLAS,55,334600,8175100,16 30 00S,145 27 01E,QLD,4167,ATHERTON RA1,445,,Issued
AM,ABC North West,Port Hedland,6PH,603,National,V,41,OD,,424,2000,10001804,1198475,40536,Broadcast Site PORT HEDLAND,50,674650,7743301,20 24 01S,118 40 25E,WA,,,,,Issued
AM,Spirit,Port Hedland,6NW,1026,Commercial,V,30,OD,,424,2000,10001803,1385068,150323,Broadcast Site WEDGEFIELD,50,665100,7745700,20 22 46S,118 34 55E,WA,10342,PORT HEDLAND RA1,484,,Issued
AM,5CC,Port Lincoln,5CC,765,Commercial,V,80,DA,,950,5000,1639001,1384969,24879,Broadcast Site 18 km NNE of TUMBY BAY,53,610700,6210600,34 14 22S,136 12 07E,SA,1639,PORT LINCOLN RA1,469,,Issued
AM,ABC Eyre Peninsula and West Coast,Port Lincoln,5LN,1485,National,V,40,OD,,140,200,4055001,1198413,151021,Broadcast/Telstra Site Cardiff Rd PORT LINCOLN,53,580381,6156445,34 43 50S,135 52 40E,SA,,,,,Issued
AM,ABC North and West,Port Pirie,5CK,639,National,V,183,OD,,1250,10000,4053001,1198408,24593,Telstra Site CRYSTAL BROOK,54,244303,6306935,33 20 47S,138 15 09E,SA,,,,,Issued
AM,5AU,Port Pirie,5AU,1044,Commercial,V,152,OD,,605,2000,10011570,1158903,152608,Broadcast Site HUDDLESTON,54,246426,6309048,33 19 40S,138 16 33E,SA,4193,SPENCER GULF NORTH RA1,1164,,Issued
AM,ABC Radio National,Queenstown,7RN,630,National,V,53,OD,,200,400,6586004,1198340,34421,Broadcast Site Zeehan Hwy QUEENSTOWN,55,378156,5343976,42 02 48S,145 31 40E,TAS,,,,,Issued
AM,7XS,Queenstown,7XS,837,Commercial,V,46,OD,,220,500,4222001,1384971,150701,Broadcast Site Conlan St QUEENSTOWN,55,379698,5338403,42 05 49S,145 32 42E,TAS,,,,,Issued
AM,5RM,Renmark/Loxton,5RM,801,Commercial,V,92,OD,,460,2000,10003449,1385026,24149,Broadcast Site RENMARK,54,467000,6212300,34 13 47S,140 38 30E,SA,10178,RIVERLAND RA1,472,,Issued
AM,ABC Riverland,Renmark/Loxton,5MV,1062,National,V,100,OD,,560,2000,10003264,1153273,24148,5MV Broadcast Site RENMARK,54,465171,6208198,34 16 00S,140 37 18E,SA,,,,,Issued
AM,ABC Radio National,Renmark/Loxton,5RN,1305,National,V,38,OD,,565,2000,10003444,1198412,24148,5MV Broadcast Site RENMARK,54,465171,6208198,34 16 00S,140 37 18E,SA,,,,,Issued
